cityCode;cityName;cityNameNoAccents
3518305;Guararema;Guararema
3518404;Guaratinguetá;Guaratingueta
3518503;Guareí;Guarei
3518602;Guariba;Guariba
3518701;Guarujá;Guaruja
3518800;Guarulhos;Guarulhos
3518859;Guatapará;Guatapara
3518909;Guzolândia;Guzolandia
3519006;Herculândia;Herculandia
3519055;Holambra;Holambra
3519071;Hortolândia;Hortolandia
3519105;Iacanga;Iacanga
3519204;Iacri;Iacri
3519253;Iaras;Iaras
3519303;Ibaté;Ibate
3519402;Ibirá;Ibira
3519501;Ibirarema;Ibirarema
3519600;Ibitinga;Ibitinga
3519709;Ibiúna;Ibiuna
3519808;Icém;Icem
3519907;Iepê;Iepe
3520004;Igaraçu do Tietê;Igaracu do Tiete
3520103;Igarapava;Igarapava
3520202;Igaratá;Igarata
3520301;Iguape;Iguape
3520426;Ilha Comprida;Ilha Comprida
3520442;Ilha Solteira;Ilha Solteira
3520400;Ilhabela;Ilhabela
3520509;Indaiatuba;Indaiatuba
3520608;Indiana;Indiana
3520707;Indiaporã;Indiapora
3520806;Inúbia Paulista;Inubia Paulista
3520905;Ipaussu;Ipaussu
3521002;Iperó;Ipero
3521101;Ipeúna;Ipeuna
3521150;Ipiguá;Ipigua
3521200;Iporanga;Iporanga
3521309;Ipuã;Ipua
3521408;Iracemápolis;Iracemapolis
3521507;Irapuã;Irapua
3521606;Irapuru;Irapuru
3521705;Itaberá;Itabera
3521804;Itaí;Itai
3521903;Itajobi;Itajobi
3522000;Itaju;Itaju
3522109;Itanhaém;Itanhaem
3522158;Itaoca;Itaoca
3522208;Itapecerica da Serra;Itapecerica da Serra
3522307;Itapetininga;Itapetininga
3522406;Itapeva;Itapeva
3522505;Itapevi;Itapevi
3522604;Itapira;Itapira
3522653;Itapirapuã Paulista;Itapirapua Paulista
3522703;Itápolis;Itapolis
3522802;Itaporanga;Itaporanga
3522901;Itapuí;Itapui
3523008;Itapura;Itapura
3523107;Itaquaquecetuba;Itaquaquecetuba
3523206;Itararé;Itarare
3523305;Itariri;Itariri
3523404;Itatiba;Itatiba
3523503;Itatinga;Itatinga
3523602;Itirapina;Itirapina
3523701;Itirapuã;Itirapua
3523800;Itobi;Itobi
3523909;Itu;Itu
3524006;Itupeva;Itupeva
3524105;Ituverava;Ituverava
3524204;Jaborandi;Jaborandi
3524303;Jaboticabal;Jaboticabal
3524402;Jacareí;Jacarei
3524501;Jaci;Jaci
3524600;Jacupiranga;Jacupiranga
3524709;Jaguariúna;Jaguariuna
3524808;Jales;Jales
3524907;Jambeiro;Jambeiro
3525003;Jandira;Jandira
3525102;Jardinópolis;Jardinopolis
3525201;Jarinu;Jarinu
3525300;Jaú;Jau
3525409;Jeriquara;Jeriquara
3525508;Joanópolis;Joanopolis
3525607;João Ramalho;Joao Ramalho
3525706;José Bonifácio;Jose Bonifacio
3525805;Júlio Mesquita;Julio Mesquita
3525854;Jumirim;Jumirim
3525904;Jundiaí;Jundiai
3526001;Junqueirópolis;Junqueiropolis
3526100;Juquiá;Juquia
3526209;Juquitiba;Juquitiba
3526308;Lagoinha;Lagoinha
3526407;Laranjal Paulista;Laranjal Paulista
3526506;Lavínia;Lavinia
3526605;Lavrinhas;Lavrinhas
3526704;Leme;Leme
3526803;Lençóis Paulista;Lencois Paulista
3526902;Limeira;Limeira
3527009;Lindóia;Lindoia
3527108;Lins;Lins
3527207;Lorena;Lorena
3527256;Lourdes;Lourdes
3527306;Louveira;Louveira
3527405;Lucélia;Lucelia
3527504;Lucianópolis;Lucianopolis
3527603;Luís Antônio;Luis Antonio
3527702;Luiziânia;Luiziania
3527801;Lupércio;Lupercio
3527900;Lutécia;Lutecia
3528007;Macatuba;Macatuba
3528106;Macaubal;Macaubal
3528205;Macedônia;Macedonia
3528304;Magda;Magda
3528403;Mairinque;Mairinque
3528502;Mairiporã;Mairipora
3528601;Manduri;Manduri
3528700;Marabá Paulista;Maraba Paulista
3528809;Maracaí;Maracai
3528858;Marapoama;Marapoama
3528908;Mariápolis;Mariapolis
3529005;Marília;Marilia
3529104;Marinópolis;Marinopolis
3529203;Martinópolis;Martinopolis
3529302;Matão;Matao
3529401;Mauá;Maua
3529500;Mendonça;Mendonca
3529609;Meridiano;Meridiano
3529658;Mesópolis;Mesopolis
3529708;Miguelópolis;Miguelopolis
3529807;Mineiros do Tietê;Mineiros do Tiete
3530003;Mira Estrela;Mira Estrela
3529906;Miracatu;Miracatu
3530102;Mirandópolis;Mirandopolis
3530201;Mirante do Paranapanema;Mirante do Paranapanema
3530300;Mirassol;Mirassol
3530409;Mirassolândia;Mirassolandia
3530508;Mococa;Mococa
3530607;Mogi das Cruzes;Mogi das Cruzes
3530706;Mogi Guaçu;Mogi Guacu
3530805;Mogi Mirim;Mogi Mirim
3530904;Mombuca;Mombuca
3531001;Monções;Moncoes
3531100;Mongaguá;Mongagua
3531209;Monte Alegre do Sul;Monte Alegre do Sul
3531308;Monte Alto;Monte Alto
3531407;Monte Aprazível;Monte Aprazivel
3531506;Monte Azul Paulista;Monte Azul Paulista
3531605;Monte Castelo;Monte Castelo
3531803;Monte Mor;Monte Mor
3531704;Monteiro Lobato;Monteiro Lobato
3531902;Morro Agudo;Morro Agudo
3532009;Morungaba;Morungaba
3532058;Motuca;Motuca
3532108;Murutinga do Sul;Murutinga do Sul
3532157;Nantes;Nantes
3532207;Narandiba;Narandiba
3532306;Natividade da Serra;Natividade da Serra
3532405;Nazaré Paulista;Nazare Paulista
3532504;Neves Paulista;Neves Paulista
3532603;Nhandeara;Nhandeara
3532702;Nipoã;Nipoa
3532801;Nova Aliança;Nova Alianca
3532827;Nova Campina;Nova Campina
3532843;Nova Canaã Paulista;Nova Canaa Paulista
3532868;Nova Castilho;Nova Castilho
3532900;Nova Europa;Nova Europa
3533007;Nova Granada;Nova Granada
3533106;Nova Guataporanga;Nova Guataporanga
3533205;Nova Independência;Nova Independencia
3533304;Nova Luzitânia;Nova Luzitania
3533403;Nova Odessa;Nova Odessa
3533254;Novais;Novais
3533502;Novo Horizonte;Novo Horizonte
3533601;Nuporanga;Nuporanga
3533700;Ocauçu;Ocaucu
3533809;Óleo;Oleo
3533908;Olímpia;Olimpia
3534005;Onda Verde;Onda Verde
3534104;Oriente;Oriente
3534203;Orindiúva;Orindiuva
3534302;Orlândia;Orlandia
3534401;Osasco;Osasco
3534500;Oscar Bressane;Oscar Bressane
3534609;Osvaldo Cruz;Osvaldo Cruz
3534708;Ourinhos;Ourinhos
3534807;Ouro Verde;Ouro Verde
3534757;Ouroeste;Ouroeste
3534906;Pacaembu;Pacaembu
3535002;Palestina;Palestina
3535101;Palmares Paulista;Palmares Paulista
3535200;Palmeira d'Oeste;Palmeira d'Oeste
3535309;Palmital;Palmital
3535408;Panorama;Panorama
3535507;Paraguaçu Paulista;Paraguacu Paulista
3535606;Paraibuna;Paraibuna
3535705;Paraíso;Paraiso
3535804;Paranapanema;Paranapanema
3535903;Paranapuã;Paranapua
3536000;Parapuã;Parapua
3536109;Pardinho;Pardinho
3536208;Pariquera-Açu;Pariquera-Acu
3536257;Parisi;Parisi
3536307;Patrocínio Paulista;Patrocinio Paulista
3536406;Paulicéia;Pauliceia
3536505;Paulínia;Paulinia
3536570;Paulistânia;Paulistania
3536604;Paulo de Faria;Paulo de Faria
3536703;Pederneiras;Pederneiras
3536802;Pedra Bela;Pedra Bela
3536901;Pedranópolis;Pedranopolis
3537008;Pedregulho;Pedregulho
3537107;Pedreira;Pedreira
3537156;Pedrinhas Paulista;Pedrinhas Paulista
3537206;Pedro de Toledo;Pedro de Toledo
3537305;Penápolis;Penapolis
3537404;Pereira Barreto;Pereira Barreto
3537503;Pereiras;Pereiras
3537602;Peruíbe;Peruibe
3537701;Piacatu;Piacatu
3537800;Piedade;Piedade
3537909;Pilar do Sul;Pilar do Sul
3538006;Pindamonhangaba;Pindamonhangaba
3538105;Pindorama;Pindorama
3538204;Pinhalzinho;Pinhalzinho
3538303;Piquerobi;Piquerobi
3538501;Piquete;Piquete
3538600;Piracaia;Piracaia
3538709;Piracicaba;Piracicaba
3538808;Piraju;Piraju
3538907;Pirajuí;Pirajui
3539004;Pirangi;Pirangi
3539103;Pirapora do Bom Jesus;Pirapora do Bom Jesus
3539202;Pirapozinho;Pirapozinho
3539301;Pirassununga;Pirassununga
3539400;Piratininga;Piratininga
3539509;Pitangueiras;Pitangueiras
3539608;Planalto;Planalto
3539707;Platina;Platina
3539806;Poá;Poa
3539905;Poloni;Poloni
3540002;Pompéia;Pompeia
3540101;Pongaí;Pongai
3540200;Pontal;Pontal
3540259;Pontalinda;Pontalinda
3540309;Pontes Gestal;Pontes Gestal
3540408;Populina;Populina
3540507;Porangaba;Porangaba
3540606;Porto Feliz;Porto Feliz
3540705;Porto Ferreira;Porto Ferreira
3540754;Potim;Potim
3540804;Potirendaba;Potirendaba
3540853;Pracinha;Pracinha
3540903;Pradópolis;Pradopolis
3541000;Praia Grande;Praia Grande
3541059;Pratânia;Pratania
3541109;Presidente Alves;Presidente Alves
3541208;Presidente Bernardes;Presidente Bernardes
3541307;Presidente Epitácio;Presidente Epitacio
3541406;Presidente Prudente;Presidente Prudente
3541505;Presidente Venceslau;Presidente Venceslau
3541604;Promissão;Promissao
3541653;Quadra;Quadra
3541703;Quatá;Quata
3541802;Queiroz;Queiroz
3541901;Queluz;Queluz
3542008;Quintana;Quintana
3542107;Rafard;Rafard
3542206;Rancharia;Rancharia
3542305;Redenção da Serra;Redencao da Serra
3542404;Regente Feijó;Regente Feijo
3542503;Reginópolis;Reginopolis
3542602;Registro;Registro
3542701;Restinga;Restinga
3542800;Ribeira;Ribeira
3542909;Ribeirão Bonito;Ribeirao Bonito
3543006;Ribeirão Branco;Ribeirao Branco
3543105;Ribeirão Corrente;Ribeirao Corrente
3543204;Ribeirão do Sul;Ribeirao do Sul
3543238;Ribeirão dos Índios;Ribeirao dos Indios
3543253;Ribeirão Grande;Ribeirao Grande
3543303;Ribeirão Pires;Ribeirao Pires
3543402;Ribeirão Preto;Ribeirao Preto
3543600;Rifaina;Rifaina
3543709;Rincão;Rincao
3543808;Rinópolis;Rinopolis
3543907;Rio Claro;Rio Claro
3544004;Rio das Pedras;Rio das Pedras
3544103;Rio Grande da Serra;Rio Grande da Serra
3544202;Riolândia;Riolandia
3543501;Riversul;Riversul
3544251;Rosana;Rosana
3544301;Roseira;Roseira
3544400;Rubiácea;Rubiacea
3544509;Rubinéia;Rubineia
3544608;Sabino;Sabino
3544707;Sagres;Sagres
3544806;Sales;Sales
3544905;Sales Oliveira;Sales Oliveira
3545001;Salesópolis;Salesopolis
3545100;Salmourão;Salmourao
3545159;Saltinho;Saltinho
3545209;Salto;Salto
3545308;Salto de Pirapora;Salto de Pirapora
3545407;Salto Grande;Salto Grande
3545506;Sandovalina;Sandovalina
3545605;Santa Adélia;Santa Adelia
3545704;Santa Albertina;Santa Albertina
3545803;Santa Bárbara d'Oeste;Santa Barbara d'Oeste
3546009;Santa Branca;Santa Branca
3546108;Santa Clara d'Oeste;Santa Clara d'Oeste
3546207;Santa Cruz da Conceição;Santa Cruz da Conceicao
3546256;Santa Cruz da Esperança;Santa Cruz da Esperanca
3546306;Santa Cruz das Palmeiras;Santa Cruz das Palmeiras
3546405;Santa Cruz do Rio Pardo;Santa Cruz do Rio Pardo
3546504;Santa Ernestina;Santa Ernestina
3546603;Santa Fé do Sul;Santa Fe do Sul
3546702;Santa Gertrudes;Santa Gertrudes
3546801;Santa Isabel;Santa Isabel
3546900;Santa Lúcia;Santa Lucia
3547007;Santa Maria da Serra;Santa Maria da Serra
3547106;Santa Mercedes;Santa Mercedes
3547502;Santa Rita do Passa Quatro;Santa Rita do Passa Quatro
3547403;Santa Rita d'Oeste;Santa Rita d'Oeste
3547601;Santa Rosa de Viterbo;Santa Rosa de Viterbo
3547650;Santa Salete;Santa Salete
3547205;Santana da Ponte Pensa;Santana da Ponte Pensa
3547304;Santana de Parnaíba;Santana de Parnaiba
3547700;Santo Anastácio;Santo Anastacio
3547809;Santo André;Santo Andre
3547908;Santo Antônio da Alegria;Santo Antonio da Alegria
3548005;Santo Antônio de Posse;Santo Antonio de Posse
3548054;Santo Antônio do Aracanguá;Santo Antonio do Aracangua
3548104;Santo Antônio do Jardim;Santo Antonio do Jardim
3548203;Santo Antônio do Pinhal;Santo Antonio do Pinhal
3548302;Santo Expedito;Santo Expedito
3548401;Santópolis do Aguapeí;Santopolis do Aguapei
3548500;Santos;Santos
3548609;São Bento do Sapucaí;Sao Bento do Sapucai
3548708;São Bernardo do Campo;Sao Bernardo do Campo
3548807;São Caetano do Sul;Sao Caetano do Sul
3548906;São Carlos;Sao Carlos
3549003;São Francisco;Sao Francisco
3549102;São João da Boa Vista;Sao Joao da Boa Vista
3549201;São João das Duas Pontes;Sao Joao das Duas Pontes
3549250;São João de Iracema;Sao Joao de Iracema
3549300;São João do Pau d'Alho;Sao Joao do Pau d'Alho
3549409;São Joaquim da Barra;Sao Joaquim da Barra
3549508;São José da Bela Vista;Sao Jose da Bela Vista
3549607;São José do Barreiro;Sao Jose do Barreiro
3549706;São José do Rio Pardo;Sao Jose do Rio Pardo
3549805;São José do Rio Preto;Sao Jose do Rio Preto
3549904;São José dos Campos;Sao Jose dos Campos
3549953;São Lourenço da Serra;Sao Lourenco da Serra
3550001;São Luiz do Paraitinga;Sao Luiz do Paraitinga
3550100;São Manuel;Sao Manuel
3550209;São Miguel Arcanjo;Sao Miguel Arcanjo
3550308;São Paulo;Sao Paulo
3550407;São Pedro;Sao Pedro
3550506;São Pedro do Turvo;Sao Pedro do Turvo
3550605;São Roque;Sao Roque
3550704;São Sebastião;Sao Sebastiao
3550803;São Sebastião da Grama;Sao Sebastiao da Grama
3550902;São Simão;Sao Simao
3551009;São Vicente;Sao Vicente
3551108;Sarapuí;Sarapui
3551207;Sarutaiá;Sarutaia
3551306;Sebastianópolis do Sul;Sebastianopolis do Sul
3551405;Serra Azul;Serra Azul
3551603;Serra Negra;Serra Negra
3551504;Serrana;Serrana
3551702;Sertãozinho;Sertaozinho
3551801;Sete Barras;Sete Barras
3551900;Severínia;Severinia
3552007;Silveiras;Silveiras
3552106;Socorro;Socorro
3552205;Sorocaba;Sorocaba
3552304;Sud Mennucci;Sud Mennucci
3552403;Sumaré;Sumare
3552551;Suzanápolis;Suzanapolis
3552502;Suzano;Suzano
3552601;Tabapuã;Tabapua
3552700;Tabatinga;Tabatinga
3552809;Taboão da Serra;Taboao da Serra
3552908;Taciba;Taciba
3553005;Taguaí;Taguai
3553104;Taiaçu;Taiacu
3553203;Taiúva;Taiuva
3553302;Tambaú;Tambau
3553401;Tanabi;Tanabi
3553500;Tapiraí;Tapirai
3553609;Tapiratiba;Tapiratiba
3553658;Taquaral;Taquaral
3553708;Taquaritinga;Taquaritinga
3553807;Taquarituba;Taquarituba
3553856;Taquarivaí;Taquarivai
3553906;Tarabai;Tarabai
3553955;Tarumã;Taruma
3554003;Tatuí;Tatui
3554102;Taubaté;Taubate
3554201;Tejupá;Tejupa
3554300;Teodoro Sampaio;Teodoro Sampaio
3554409;Terra Roxa;Terra Roxa
3554508;Tietê;Tiete
3554607;Timburi;Timburi
3554656;Torre de Pedra;Torre de Pedra
3554706;Torrinha;Torrinha
3554755;Trabiju;Trabiju
3554805;Tremembé;Tremembe
3554904;Três Fronteiras;Tres Fronteiras
3554953;Tuiuti;Tuiuti
3555000;Tupã;Tupa
3555109;Tupi Paulista;Tupi Paulista
3555208;Turiúba;Turiuba
3555307;Turmalina;Turmalina
3555356;Ubarana;Ubarana
3555406;Ubatuba;Ubatuba
3555505;Ubirajara;Ubirajara
3555604;Uchoa;Uchoa
3555703;União Paulista;Uniao Paulista
3555802;Urânia;Urania
3555901;Uru;Uru
3556008;Urupês;Urupes
3556107;Valentim Gentil;Valentim Gentil
3556206;Valinhos;Valinhos
3556305;Valparaíso;Valparaiso
3556354;Vargem;Vargem
3556404;Vargem Grande do Sul;Vargem Grande do Sul
3556453;Vargem Grande Paulista;Vargem Grande Paulista
3556503;Várzea Paulista;Varzea Paulista
3556602;Vera Cruz;Vera Cruz
3556701;Vinhedo;Vinhedo
3556800;Viradouro;Viradouro
3556909;Vista Alegre do Alto;Vista Alegre do Alto
3556958;Vitória Brasil;Vitoria Brasil
3557006;Votorantim;Votorantim
3557105;Votuporanga;Votuporanga
3557154;Zacarias;Zacarias
4100103;Abatiá;Abatia
4100202;Adrianópolis;Adrianopolis
4100301;Agudos do Sul;Agudos do Sul
4100400;Almirante Tamandaré;Almirante Tamandare
4100459;Altamira do Paraná;Altamira do Parana
4128625;Alto Paraíso;Alto Paraiso
4100608;Alto Paraná;Alto Parana
4100707;Alto Piquiri;Alto Piquiri
4100509;Altônia;Altonia
4100806;Alvorada do Sul;Alvorada do Sul
4100905;Amaporã;Amapora
4101002;Ampére;Ampere
4101051;Anahy;Anahy
4101101;Andirá;Andira
4101150;Ângulo;Angulo
4101200;Antonina;Antonina
4101309;Antônio Olinto;Antonio Olinto
4101408;Apucarana;Apucarana
4101507;Arapongas;Arapongas
4101606;Arapoti;Arapoti
4101655;Arapuã;Arapua
4101705;Araruna;Araruna
4101804;Araucária;Araucaria
4101853;Ariranha do Ivaí;Ariranha do Ivai
4101903;Assaí;Assai
4102000;Assis Chateaubriand;Assis Chateaubriand
4102109;Astorga;Astorga
4102208;Atalaia;Atalaia
4102307;Balsa Nova;Balsa Nova
4102406;Bandeirantes;Bandeirantes
4102505;Barbosa Ferraz;Barbosa Ferraz
4102703;Barra do Jacaré;Barra do Jacare
4102604;Barracão;Barracao
4102752;Bela Vista da Caroba;Bela Vista da Caroba
4102802;Bela Vista do Paraíso;Bela Vista do Paraiso
4102901;Bituruna;Bituruna
4103008;Boa Esperança;Boa Esperanca
4103024;Boa Esperança do Iguaçu;Boa Esperanca do Iguacu
4103040;Boa Ventura de São Roque;Boa Ventura de Sao Roque
4103057;Boa Vista da Aparecida;Boa Vista da Aparecida
4103107;Bocaiúva do Sul;Bocaiuva do Sul
4103156;Bom Jesus do Sul;Bom Jesus do Sul
4103206;Bom Sucesso;Bom Sucesso
4103222;Bom Sucesso do Sul;Bom Sucesso do Sul
4103305;Borrazópolis;Borrazopolis
4103354;Braganey;Braganey
4103370;Brasilândia do Sul;Brasilandia do Sul
4103404;Cafeara;Cafeara
4103453;Cafelândia;Cafelandia
4103479;Cafezal do Sul;Cafezal do Sul
4103503;Califórnia;California
4103602;Cambará;Cambara
4103701;Cambé;Cambe
4103800;Cambira;Cambira
4103909;Campina da Lagoa;Campina da Lagoa
4103958;Campina do Simão;Campina do Simao
4104006;Campina Grande do Sul;Campina Grande do Sul
4104055;Campo Bonito;Campo Bonito
4104105;Campo do Tenente;Campo do Tenente
4104204;Campo Largo;Campo Largo
4104253;Campo Magro;Campo Magro
4104303;Campo Mourão;Campo Mourao
4104402;Cândido de Abreu;Candido de Abreu
4104428;Candói;Candoi
4104451;Cantagalo;Cantagalo
4104501;Capanema;Capanema
4104600;Capitão Leônidas Marques;Capitao Leonidas Marques
4104659;Carambeí;Carambei
4104709;Carlópolis;Carlopolis
4104808;Cascavel;Cascavel
4104907;Castro;Castro
4105003;Catanduvas;Catanduvas
4105102;Centenário do Sul;Centenario do Sul
4105201;Cerro Azul;Cerro Azul
4105300;Céu Azul;Ceu Azul
4105409;Chopinzinho;Chopinzinho
4105508;Cianorte;Cianorte
4105607;Cidade Gaúcha;Cidade Gaucha
4105706;Clevelândia;Clevelandia
4105805;Colombo;Colombo
4105904;Colorado;Colorado
4106001;Congonhinhas;Congonhinhas
4106100;Conselheiro Mairinck;Conselheiro Mairinck
4106209;Contenda;Contenda
4106308;Corbélia;Corbelia
4106407;Cornélio Procópio;Cornelio Procopio
4106456;Coronel Domingos Soares;Coronel Domingos Soares
4106506;Coronel Vivida;Coronel Vivida
4106555;Corumbataí do Sul;Corumbatai do Sul
4106803;Cruz Machado;Cruz Machado
4106571;Cruzeiro do Iguaçu;Cruzeiro do Iguacu
4106605;Cruzeiro do Oeste;Cruzeiro do Oeste
4106704;Cruzeiro do Sul;Cruzeiro do Sul
4106852;Cruzmaltina;Cruzmaltina
4106902;Curitiba;Curitiba
4107009;Curiúva;Curiuva
4107108;Diamante do Norte;Diamante do Norte
4107124;Diamante do Sul;Diamante do Sul
4107157;Diamante D'Oeste;Diamante D'Oeste
4107207;Dois Vizinhos;Dois Vizinhos
4107256;Douradina;Douradina
4107306;Doutor Camargo;Doutor Camargo
4128633;Doutor Ulysses;Doutor Ulysses
4107405;Enéas Marques;Eneas Marques
4107504;Engenheiro Beltrão;Engenheiro Beltrao
4107538;Entre Rios do Oeste;Entre Rios do Oeste
4107520;Esperança Nova;Esperanca Nova
4107546;Espigão Alto do Iguaçu;Espigao Alto do Iguacu
4107553;Farol;Farol
4107603;Faxinal;Faxinal
4107652;Fazenda Rio Grande;Fazenda Rio Grande
4107702;Fênix;Fenix
4107736;Fernandes Pinheiro;Fernandes Pinheiro
4107751;Figueira;Figueira
4107850;Flor da Serra do Sul;Flor da Serra do Sul
4107801;Floraí;Florai
4107900;Floresta;Floresta
4108007;Florestópolis;Florestopolis
4108106;Flórida;Florida
4108205;Formosa do Oeste;Formosa do Oeste
4108304;Foz do Iguaçu;Foz do Iguacu
4108452;Foz do Jordão;Foz do Jordao
4108320;Francisco Alves;Francisco Alves
4108403;Francisco Beltrão;Francisco Beltrao
4108502;General Carneiro;General Carneiro
4108551;Godoy Moreira;Godoy Moreira
4108601;Goioerê;Goioere
4108650;Goioxim;Goioxim
4108700;Grandes Rios;Grandes Rios
4108809;Guaíra;Guaira
4108908;Guairaçá;Guairaca
4108957;Guamiranga;Guamiranga
4109005;Guapirama;Guapirama
4109104;Guaporema;Guaporema
4109203;Guaraci;Guaraci
4109302;Guaraniaçu;Guaraniacu
4109401;Guarapuava;Guarapuava
4109500;Guaraqueçaba;Guaraquecaba
4109609;Guaratuba;Guaratuba
4109658;Honório Serpa;Honorio Serpa
4109708;Ibaiti;Ibaiti
4109757;Ibema;Ibema
4109807;Ibiporã;Ibipora
4109906;Icaraíma;Icaraima
4110003;Iguaraçu;Iguaracu
4110052;Iguatu;Iguatu
4110078;Imbaú;Imbau
4110102;Imbituva;Imbituva
4110201;Inácio Martins;Inacio Martins
4110300;Inajá;Inaja
4110409;Indianópolis;Indianopolis
4110508;Ipiranga;Ipiranga
4110607;Iporã;Ipora
4110656;Iracema do Oeste;Iracema do Oeste
4110706;Irati;Irati
4110805;Iretama;Iretama
4110904;Itaguajé;Itaguaje
4110953;Itaipulândia;Itaipulandia
4111001;Itambaracá;Itambaraca
4111100;Itambé;Itambe
4111209;Itapejara d'Oeste;Itapejara d'Oeste
4111258;Itaperuçu;Itaperucu
4111308;Itaúna do Sul;Itauna do Sul
4111407;Ivaí;Ivai
4111506;Ivaiporã;Ivaipora
4111555;Ivaté;Ivate
4111605;Ivatuba;Ivatuba
4111704;Jaboti;Jaboti
4111803;Jacarezinho;Jacarezinho
4111902;Jaguapitã;Jaguapita
4112009;Jaguariaíva;Jaguariaiva
4112108;Jandaia do Sul;Jandaia do Sul
4112207;Janiópolis;Janiopolis
4112306;Japira;Japira
4112405;Japurá;Japura
4112504;Jardim Alegre;Jardim Alegre
4112603;Jardim Olinda;Jardim Olinda
4112702;Jataizinho;Jataizinho
4112751;Jesuítas;Jesuitas
4112801;Joaquim Távora;Joaquim Tavora
4112900;Jundiaí do Sul;Jundiai do Sul
4112959;Juranda;Juranda
4113007;Jussara;Jussara
4113106;Kaloré;Kalore
4113205;Lapa;Lapa
4113254;Laranjal;Laranjal
4113304;Laranjeiras do Sul;Laranjeiras do Sul
4113403;Leópolis;Leopolis
4113429;Lidianópolis;Lidianopolis
4113452;Lindoeste;Lindoeste
4113502;Loanda;Loanda
4113601;Lobato;Lobato
4113700;Londrina;Londrina
4113734;Luiziana;Luiziana
4113759;Lunardelli;Lunardelli
4113809;Lupionópolis;Lupionopolis
4113908;Mallet;Mallet
4114005;Mamborê;Mambore
4114104;Mandaguaçu;Mandaguacu
4114203;Mandaguari;Mandaguari
4114302;Mandirituba;Mandirituba
4114351;Manfrinópolis;Manfrinopolis
4114401;Mangueirinha;Mangueirinha
4114500;Manoel Ribas;Manoel Ribas
